Dátum,EUR,CHF,JPY,USD
1996-12-31,,122.22,141.74,164.93
1997-01-02,,119.42,138.86,161.06
1997-01-03,,119.50,139.14,160.96
1997-01-06,,119.76,140.30,162.49
1997-01-07,,119.82,140.67,162.23
1997-01-08,,120.01,140.79,162.89
1997-01-09,,119.69,140.86,163.61
1997-01-10,,119.41,141.94,163.77
1997-01-13,,119.52,141.19,164.13
1997-01-14,,119.78,141.49,164.67
1997-01-15,,119.86,140.81,165.35
1997-01-16,,120.38,141.28,165.10
1997-01-17,,120.03,142.03,166.17
1997-01-20,,118.80,142.35,167.59
1997-01-21,,118.49,141.93,167.52
1997-01-22,,118.10,142.04,169.06
1997-01-23,,118.50,141.93,168.92
1997-01-24,,119.29,142.01,168.85
1997-01-27,,119.69,141.89,169.11
1997-01-28,,118.97,141.52,170.48
1997-01-29,,119.30,139.01,170.34
1997-01-30,,119.02,139.88,170.17
1997-01-31,,119.31,139.50,169.70
1997-02-03,,119.38,139.26,170.04
1997-02-04,,119.83,139.13,169.95
1997-02-05,,119.38,138.55,170.30
1997-02-06,,119.92,138.17,171.09
1997-02-07,,119.66,138.19,171.70
1997-02-10,,120.33,139.29,171.23
1997-02-11,,120.51,139.79,172.28
1997-02-12,,120.50,140.20,173.22
1997-02-13,,120.00,139.94,174.02
1997-02-14,,119.53,140.25,174.37
1997-02-17,,118.84,141.00,174.99
1997-02-18,,118.49,141.11,175.64
1997-02-19,,118.45,141.06,174.53
1997-02-20,,118.39,141.29,174.75
1997-02-21,,118.27,142.11,174.55
1997-02-24,,119.29,142.59,173.89
1997-02-25,,119.14,142.83,174.32
1997-02-26,,119.29,144.12,173.93
1997-02-27,,118.77,145.14,175.77
1997-02-28,,119.09,145.70,175.77
1997-03-03,,119.20,145.83,175.96
1997-03-04,,119.07,145.04,177.02
1997-03-05,,119.51,145.83,177.23
1997-03-06,,119.74,146.54,177.97
1997-03-07,,120.22,146.56,177.63
1997-03-10,,120.16,145.61,177.30
1997-03-11,,119.98,145.37,177.03
1997-03-12,,120.23,144.51,177.43
1997-03-13,,121.15,144.36,176.52
1997-03-14,,121.18,143.63,177.45
1997-03-17,,121.36,142.91,176.31
1997-03-18,,121.30,143.61,176.53
1997-03-19,,121.86,143.20,176.03
1997-03-20,,122.28,143.09,175.60
1997-03-21,,121.36,143.40,176.78
1997-03-24,,121.07,143.93,176.95
1997-03-25,,121.21,143.12,176.58
1997-03-26,,120.82,142.40,177.26
1997-03-27,,121.15,142.89,176.77
1997-03-28,,121.75,142.47,176.24
1997-04-01,,122.05,142.24,175.64
1997-04-02,,121.69,143.88,175.96
1997-04-03,,122.32,143.56,176.20
1997-04-04,,122.78,142.46,176.46
1997-04-07,,122.32,142.75,177.95
1997-04-08,,121.79,142.21,179.53
1997-04-09,,122.06,142.17,179.74
1997-04-10,,122.38,142.64,179.84
1997-04-11,,122.60,143.00,180.26
1997-04-14,,123.00,142.75,180.51
1997-04-15,,123.32,143.62,181.15
1997-04-16,,123.37,143.43,180.77
1997-04-17,,123.35,144.15,181.21
1997-04-18,,123.56,143.30,180.44
1997-04-21,,123.85,143.28,179.65
1997-04-22,,123.73,142.58,180.05
1997-04-23,,123.36,143.21,180.55
1997-04-24,,123.31,143.54,181.05
1997-04-25,,123.73,143.54,180.93
1997-04-28,,123.71,143.81,182.28
1997-04-29,,123.90,144.01,182.56
1997-04-30,,124.25,143.74,182.17
1997-05-05,,123.91,143.96,182.25
1997-05-06,,123.97,145.13,182.49
1997-05-07,,124.74,145.44,182.26
1997-05-08,,125.12,146.55,181.54
1997-05-09,,125.46,147.44,180.95
1997-05-12,,126.37,151.80,179.63
1997-05-13,,126.20,151.82,180.59
1997-05-14,,125.45,152.58,181.24
1997-05-15,,126.12,155.79,180.56
1997-05-16,,126.58,156.53,181.07
1997-05-20,,128.21,159.05,180.84
1997-05-21,,128.51,158.34,180.56
1997-05-22,,128.25,156.59,181.39
1997-05-23,,128.67,156.41,181.17
1997-05-26,,129.05,155.98,180.83
1997-05-27,,128.84,156.60,181.73
1997-05-28,,128.33,157.57,182.59
1997-05-29,,128.43,156.80,182.56
1997-05-30,,129.17,156.91,182.38
1997-06-02,,129.06,157.79,183.62
1997-06-03,,128.92,159.16,184.42
1997-06-04,,127.78,158.84,184.70
1997-06-05,,127.71,159.22,184.35
1997-06-06,,127.04,159.63,185.23
1997-06-09,,127.55,163.79,184.28
1997-06-10,,127.40,162.84,183.33
1997-06-11,,127.86,165.51,183.60
1997-06-12,,127.72,161.68,184.70
1997-06-13,,128.30,161.93,185.13
1997-06-16,,128.54,162.81,185.56
1997-06-17,,128.31,163.87,185.85
1997-06-18,,128.20,163.14,185.05
1997-06-19,,128.33,163.91,185.63
1997-06-20,,128.81,161.94,185.44
1997-06-23,,128.92,161.00,185.60
1997-06-24,,129.04,161.35,185.37
1997-06-25,,128.72,162.41,185.23
1997-06-26,,129.10,163.35,185.78
1997-06-27,,129.28,162.77,185.97
1997-06-30,,128.51,163.46,186.97
1997-07-01,,128.03,163.34,187.52
1997-07-02,,128.14,164.14,187.79
1997-07-03,,128.02,164.76,188.40
1997-07-04,,128.41,166.12,188.05
1997-07-07,,128.82,166.99,187.66
1997-07-08,,128.93,167.08,188.67
1997-07-09,,129.19,167.64,189.11
1997-07-10,,129.78,167.88,189.38
1997-07-11,,129.99,166.18,189.01
1997-07-14,,129.94,168.31,191.20
1997-07-15,,130.09,167.89,191.97
1997-07-16,,130.10,165.87,192.09
1997-07-17,,130.10,165.96,192.71
1997-07-18,,130.09,166.52,192.55
1997-07-21,,130.27,166.27,192.32
1997-07-22,,130.60,166.38,193.38
1997-07-23,,131.40,169.16,195.07
1997-07-24,,131.56,168.69,195.27
1997-07-25,,129.77,168.74,196.04
1997-07-28,,129.71,168.11,196.91
1997-07-29,,129.58,166.84,196.17
1997-07-30,,129.08,165.53,196.32
1997-07-31,,129.68,166.32,196.31
1997-08-01,,130.08,165.85,197.13
1997-08-04,,129.72,168.07,198.99
1997-08-05,,130.22,168.02,199.22
1997-08-06,,130.68,168.10,200.36
1997-08-07,,130.69,169.02,200.36
1997-08-08,,130.42,168.78,199.68
1997-08-11,,130.89,171.54,198.57
1997-08-12,,130.67,171.76,198.83
1997-08-13,,130.27,170.13,198.20
1997-08-14,,130.53,169.75,197.16
1997-08-15,,130.29,167.20,198.05
1997-08-18,,130.46,166.68,195.88
1997-08-19,,130.53,167.37,197.80
1997-08-21,,130.99,169.28,199.38
1997-08-22,,130.79,168.48,197.63
1997-08-25,,131.13,166.79,197.06
1997-08-26,,131.75,165.59,195.53
1997-08-27,,131.21,164.23,195.51
1997-08-28,,131.29,166.00,197.06
1997-08-29,,131.76,163.96,195.44
1997-09-01,,131.82,162.81,196.95
1997-09-02,,132.15,162.29,197.69
1997-09-03,,131.68,163.39,197.65
1997-09-04,,131.64,163.85,197.19
1997-09-05,,131.93,162.72,197.36
1997-09-08,,133.03,162.48,196.46
1997-09-09,,132.79,165.58,197.14
1997-09-10,,132.35,165.20,197.33
1997-09-11,,132.63,164.91,195.96
1997-09-12,,132.35,161.97,195.26
1997-09-15,,132.94,161.57,194.63
1997-09-16,,134.01,161.06,194.34
1997-09-17,,134.00,161.18,194.56
1997-09-18,,133.70,160.48,194.26
1997-09-19,,133.35,160.80,195.64
1997-09-22,,133.62,159.70,196.14
1997-09-23,,133.85,161.37,196.77
1997-09-24,,133.68,163.51,196.07
1997-09-25,,133.78,162.05,195.56
1997-09-26,,133.91,160.57,193.97
1997-09-29,,133.85,160.41,194.55
1997-09-30,,134.16,161.18,195.57
1997-10-01,,134.62,161.61,194.95
1997-10-02,,134.46,162.04,196.00
1997-10-03,,134.41,160.69,196.28
1997-10-06,,134.56,159.67,194.57
1997-10-07,,134.61,159.88,194.81
1997-10-08,,134.70,159.77,195.05
1997-10-09,,134.74,160.96,194.66
1997-10-10,,133.65,161.47,193.99
1997-10-13,,133.12,161.70,195.32
1997-10-14,,133.28,160.71,194.54
1997-10-15,,133.33,160.74,194.98
1997-10-16,,133.70,162.11,194.78
1997-10-17,,133.68,162.64,195.74
1997-10-20,,133.65,162.14,196.84
1997-10-21,,133.85,163.72,197.49
1997-10-22,,133.53,164.57,198.74
1997-10-27,,135.02,161.67,197.22
1997-10-28,,138.64,163.01,196.25
1997-10-29,,137.12,162.34,195.38
1997-10-30,,138.98,161.92,194.73
1997-10-31,,138.40,162.34,195.02
1997-11-03,,138.02,162.35,195.40
1997-11-04,,138.65,160.13,194.66
1997-11-05,,138.46,159.42,195.15
1997-11-06,,138.30,158.43,194.76
1997-11-07,,139.16,157.19,194.34
1997-11-10,,139.28,156.76,194.23
1997-11-11,,139.32,154.99,193.64
1997-11-12,,139.47,154.38,194.27
1997-11-13,,139.38,156.07,195.53
1997-11-14,,139.75,155.89,196.23
1997-11-17,,138.94,157.44,196.53
1997-11-18,,139.16,155.92,195.81
1997-11-19,,139.62,154.20,196.13
1997-11-20,,139.66,154.96,196.35
1997-11-21,,139.25,157.12,197.41
1997-11-24,,140.43,154.81,196.81
1997-11-25,,140.53,155.58,197.95
1997-11-26,,140.38,156.50,199.12
1997-11-27,,140.12,157.25,199.77
1997-11-28,,139.97,156.31,199.61
1997-12-01,,139.71,155.67,200.35
1997-12-02,,140.18,156.04,200.11
1997-12-03,,139.79,155.86,200.27
1997-12-04,,139.77,155.12,200.41
1997-12-05,,140.17,155.11,200.43
1997-12-08,,139.25,154.21,201.64
1997-12-09,,138.64,154.91,201.65
1997-12-10,,138.78,156.38,202.11
1997-12-11,,139.86,156.12,200.82
1997-12-12,,139.69,154.21,200.29
1997-12-15,,140.30,153.28,201.26
1997-12-16,,140.44,153.91,201.38
1997-12-17,,139.74,158.69,200.34
1997-12-18,,139.90,157.99,201.56
1997-12-19,,140.24,156.28,200.97
1997-12-22,,140.76,155.03,202.21
1997-12-23,,141.28,155.89,203.16
1997-12-29,,141.51,156.25,202.97
1997-12-30,,140.24,157.25,203.92
1997-12-31,,139.82,156.50,203.50
1998-01-05,,139.32,153.97,205.18
1998-01-06,,139.32,154.27,206.18
1998-01-07,,139.76,155.57,206.35
1998-01-08,,139.87,155.57,206.95
1998-01-09,,139.78,157.05,205.40
1998-01-12,,139.86,155.67,205.70
1998-01-13,,139.46,156.23,206.28
1998-01-14,,139.25,158.13,206.64
1998-01-15,,139.60,158.05,206.74
1998-01-16,,138.43,161.29,207.14
1998-01-19,,138.44,161.42,208.38
1998-01-20,,138.85,161.31,208.06
1998-01-21,,139.16,162.25,207.58
1998-01-22,,140.00,161.93,205.91
1998-01-23,,140.03,162.73,204.81
1998-01-26,,140.99,161.71,203.24
1998-01-27,,140.99,161.87,204.34
1998-01-28,,140.78,164.16,205.82
1998-01-29,,141.36,164.47,206.33
1998-01-30,,141.10,163.44,208.20
1998-02-02,,140.45,164.51,208.73
1998-02-03,,140.74,164.57,207.08
1998-02-04,,141.66,165.39,207.32
1998-02-05,,141.91,167.49,206.06
1998-02-06,,142.04,165.74,205.68
1998-02-09,,141.89,166.07,206.97
1998-02-10,,141.87,168.02,207.07
1998-02-11,,141.57,166.88,207.56
1998-02-12,,142.32,168.94,208.02
1998-02-13,,142.09,166.73,208.15
1998-02-16,,142.38,165.29,208.42
1998-02-17,,142.21,165.40,208.09
1998-02-18,,141.66,165.23,208.80
1998-02-19,,142.02,165.40,208.30
1998-02-20,,142.17,164.23,208.43
1998-02-23,,141.84,162.12,208.70
1998-02-24,,142.57,162.15,207.39
1998-02-25,,142.23,163.22,207.47
1998-02-26,,141.93,163.27,209.07
1998-02-27,,141.98,164.83,208.38
1998-03-02,,142.52,166.42,207.82
1998-03-03,,142.17,165.77,209.12
1998-03-04,,141.58,165.39,209.02
1998-03-05,,141.66,164.35,208.97
1998-03-06,,141.28,165.09,210.43
1998-03-09,,140.97,164.30,210.66
1998-03-10,,141.27,165.02,210.37
1998-03-11,,141.28,163.83,210.69
1998-03-12,,141.61,163.06,210.76
1998-03-13,,141.74,163.52,210.61
1998-03-16,,142.01,162.34,210.10
1998-03-17,,141.82,162.44,209.98
1998-03-18,,141.89,161.33,210.10
1998-03-19,,141.41,162.60,211.09
1998-03-20,,141.26,162.49,211.30
1998-03-23,,141.11,161.85,211.43
1998-03-24,,141.63,161.99,211.22
1998-03-25,,141.57,162.94,211.24
1998-03-26,,141.52,163.39,211.39
1998-03-27,,141.78,163.23,210.76
1998-03-30,,140.91,161.03,211.82
1998-03-31,,140.05,159.89,213.20
1998-04-01,,139.87,160.13,213.26
1998-04-02,,139.28,159.84,213.84
1998-04-03,,139.63,158.82,213.92
1998-04-06,,139.91,158.06,213.22
1998-04-07,,139.10,159.39,212.90
1998-04-08,,139.71,159.93,212.75
1998-04-09,,139.88,159.12,212.07
1998-04-10,,140.08,164.28,211.85
1998-04-14,,140.64,163.14,211.74
1998-04-15,,140.82,162.65,210.57
1998-04-16,,140.31,160.67,211.01
1998-04-17,,140.46,159.83,210.53
1998-04-20,,140.82,159.83,211.42
1998-04-21,,140.93,159.64,210.00
1998-04-22,,141.31,160.77,210.11
1998-04-23,,141.66,161.10,210.04
1998-04-24,,141.43,162.13,210.40
1998-04-27,,140.71,158.61,210.60
1998-04-28,,141.25,159.46,210.42
1998-04-29,,141.08,159.50,211.24
1998-04-30,,140.96,159.63,210.87
1998-05-04,,140.86,157.82,210.25
1998-05-05,,140.96,157.63,209.32
1998-05-06,,141.04,157.91,209.39
1998-05-07,,142.13,157.08,209.12
1998-05-08,,142.03,157.69,209.37
1998-05-11,,141.73,157.97,209.52
1998-05-12,,141.39,157.33,209.64
1998-05-13,,141.89,156.73,210.28
1998-05-14,,142.51,156.62,210.03
1998-05-15,,142.30,157.00,210.61
1998-05-18,,141.95,156.06,211.20
1998-05-19,,142.49,155.46,211.45
1998-05-20,,142.76,155.30,211.02
1998-05-21,,142.87,155.67,210.23
1998-05-22,,143.08,154.53,209.96
1998-05-25,,143.35,153.77,210.57
1998-05-26,,143.52,153.35,211.04
1998-05-27,,144.29,153.12,210.88
1998-05-28,,145.41,155.65,214.45
1998-05-29,,145.39,155.01,215.53
1998-06-02,,145.40,154.35,214.66
1998-06-03,,144.95,155.59,214.50
1998-06-04,,144.07,153.24,212.09
1998-06-05,,144.09,152.24,212.19
1998-06-08,,143.87,151.39,212.78
1998-06-09,,144.50,151.83,213.10
1998-06-10,,144.99,151.97,213.95
1998-06-11,,144.73,152.31,215.50
1998-06-12,,145.72,151.07,217.75
1998-06-15,,144.68,149.04,217.82
1998-06-16,,145.04,150.39,217.42
1998-06-17,,145.59,152.73,217.53
1998-06-18,,144.61,157.67,215.53
1998-06-19,,144.32,159.88,215.97
1998-06-22,,144.52,156.41,216.89
1998-06-23,,144.28,156.94,216.09
1998-06-24,,144.40,154.88,216.89
1998-06-25,,144.16,154.07,217.04
1998-06-26,,143.96,153.95,217.85
1998-06-29,,143.14,153.73,218.96
1998-06-30,,143.78,156.75,219.11
1998-07-01,,143.67,158.38,219.42
1998-07-02,,143.97,158.46,220.13
1998-07-03,,143.45,157.55,219.19
1998-07-06,,143.69,155.83,219.41
1998-07-07,,144.12,156.87,219.49
1998-07-08,,143.59,157.27,219.34
1998-07-09,,143.28,157.44,220.72
1998-07-10,,142.96,156.03,220.50
1998-07-13,,143.27,154.05,219.18
1998-07-14,,143.55,154.15,217.77
1998-07-15,,143.55,154.63,217.46
1998-07-16,,144.31,156.15,217.69
1998-07-17,,143.92,155.74,216.37
1998-07-20,,143.87,155.33,216.02
1998-07-21,,143.06,154.71,215.90
1998-07-22,,143.23,153.86,216.34
1998-07-23,,143.23,153.15,216.80
1998-07-24,,144.27,153.95,216.53
1998-07-27,,144.21,151.93,216.23
1998-07-28,,144.19,152.35,216.55
1998-07-29,,145.01,152.40,214.97
1998-07-30,,145.27,151.31,215.42
1998-07-31,,144.66,149.94,216.20
1998-08-03,,144.15,148.75,216.66
1998-08-04,,144.31,149.64,216.40
1998-08-05,,144.71,149.98,215.57
1998-08-06,,144.83,149.09,215.30
1998-08-07,,145.48,149.12,216.83
1998-08-10,,145.79,149.00,218.18
1998-08-11,,146.60,148.63,219.03
1998-08-12,,147.77,150.62,219.75
1998-08-13,,149.73,153.47,222.84
1998-08-14,,148.43,152.78,221.33
1998-08-17,,148.66,152.99,223.83
1998-08-18,,147.92,153.30,223.15
1998-08-19,,149.05,155.52,224.40
1998-08-24,,150.17,156.38,225.39
1998-08-25,,149.71,155.47,224.86
1998-08-26,,150.45,156.13,226.00
1998-08-27,,151.34,158.15,227.07
1998-08-28,,154.01,158.19,226.73
1998-08-31,,154.10,157.84,223.87
1998-09-01,,155.46,161.55,223.26
1998-09-02,,154.68,162.10,223.21
1998-09-03,,155.88,163.60,221.93
1998-09-04,,155.74,164.54,223.28
1998-09-07,,157.01,168.18,221.74
1998-09-08,,156.86,168.08,221.97
1998-09-09,,156.91,166.77,222.27
1998-09-10,,157.73,163.31,220.50
1998-09-11,,157.86,166.56,219.39
1998-09-14,,157.19,166.16,220.05
1998-09-15,,157.16,165.25,219.47
1998-09-16,,157.11,162.84,220.05
1998-09-17,,157.91,163.36,218.97
1998-09-18,,158.27,167.18,219.82
1998-09-21,,158.38,164.71,219.05
1998-09-22,,157.76,162.88,220.35
1998-09-23,,157.32,160.93,219.60
1998-09-24,,157.35,160.60,219.47
1998-09-25,,158.27,161.91,218.13
1998-09-28,,158.25,161.86,219.60
1998-09-29,,157.84,163.40,218.75
1998-09-30,,157.81,161.40,218.88
1998-10-01,,158.67,160.38,217.63
1998-10-02,,160.12,161.26,215.28
1998-10-05,,159.51,159.24,215.93
1998-10-06,,160.37,162.35,215.33
1998-10-07,,160.60,168.01,214.40
1998-10-08,,163.53,181.87,211.00
1998-10-09,,162.48,181.74,214.64
1998-10-12,,161.75,183.69,216.02
1998-10-13,,162.61,181.95,215.78
1998-10-14,,163.00,180.75,216.11
1998-10-15,,162.14,182.39,216.22
1998-10-16,,163.14,184.48,214.33
1998-10-19,,163.00,187.54,214.30
1998-10-20,,162.26,185.59,215.79
1998-10-21,,160.71,186.12,216.61
1998-10-22,,160.21,184.25,217.16
1998-10-26,,161.05,182.59,217.06
1998-10-27,,159.79,181.13,216.76
1998-10-28,,161.58,185.21,216.71
1998-10-29,,161.44,185.62,216.12
1998-10-30,,160.80,185.42,216.50
1998-11-02,,160.33,186.69,215.66
1998-11-03,,159.30,186.00,215.61
1998-11-04,,157.53,184.31,215.07
1998-11-05,,157.91,183.02,215.07
1998-11-06,,156.55,181.56,214.35
1998-11-09,,156.55,180.87,216.03
1998-11-10,,155.59,176.34,216.81
1998-11-11,,156.39,179.23,216.90
1998-11-12,,156.87,176.87,217.74
1998-11-13,,157.36,179.03,218.43
1998-11-16,,157.31,177.56,216.46
1998-11-17,,157.81,180.04,215.88
1998-11-18,,157.76,178.39,216.53
1998-11-19,,158.15,182.88,217.41
1998-11-20,,157.72,182.00,218.82
1998-11-23,,156.47,181.04,220.00
1998-11-24,,156.28,181.25,220.36
1998-11-25,,157.29,182.31,220.28
1998-11-26,,157.28,180.83,221.50
1998-11-27,,157.21,180.50,221.08
1998-11-30,,156.97,178.64,221.00
1998-12-01,,158.16,179.11,219.03
1998-12-02,,159.07,180.88,219.04
1998-12-03,,160.93,185.55,218.35
1998-12-04,,160.34,184.75,218.61
1998-12-07,,159.10,182.41,218.53
1998-12-08,,159.08,182.34,218.13
1998-12-09,,159.99,183.72,217.49
1998-12-10,,160.95,185.20,217.43
1998-12-11,,163.04,185.29,217.42
1998-12-14,,163.11,187.59,216.82
1998-12-15,,162.46,186.14,217.50
1998-12-16,,161.69,186.81,216.38
1998-12-17,,161.22,186.57,216.48
1998-12-18,,160.05,186.89,215.17
1998-12-21,,157.49,184.45,212.82
1998-12-22,,157.91,183.64,214.69
1998-12-23,,157.79,185.10,214.92
1998-12-28,,159.60,188.74,219.35
1998-12-29,,159.03,188.10,217.12
1998-12-30,,157.48,186.84,215.39
1998-12-31,,158.94,192.42,219.03
1999-01-04,251.43,155.68,187.14,213.06
1999-01-05,250.87,155.48,190.98,212.31
1999-01-06,250.69,155.48,190.50,213.23
1999-01-07,250.27,154.56,193.98,214.42
1999-01-08,250.30,155.06,192.42,214.57
1999-01-11,249.78,154.87,196.91,215.46
1999-01-12,248.87,154.99,192.73,216.84
1999-01-13,252.98,158.65,194.67,216.63
1999-01-14,254.69,160.33,191.51,218.45
1999-01-15,253.98,159.80,193.07,217.49
1999-01-18,251.13,156.51,188.65,216.55
1999-01-19,250.11,156.23,188.82,215.61
1999-01-20,250.33,156.36,190.45,216.01
1999-01-21,250.28,156.16,191.65,216.24
1999-01-22,250.63,156.67,189.64,215.71
1999-01-25,250.61,156.97,188.72,215.95
1999-01-26,250.43,156.02,190.79,216.60
1999-01-27,250.35,155.60,190.18,217.34
1999-01-28,249.83,154.91,188.86,218.08
1999-01-29,249.33,154.59,187.88,218.65
1999-02-01,249.28,155.15,189.57,218.90
1999-02-02,248.75,155.15,194.87,220.07
1999-02-03,249.06,155.99,195.89,219.55
1999-02-04,248.80,155.06,194.25,220.57
1999-02-05,249.05,155.74,194.87,220.07
1999-02-08,248.56,155.05,194.62,221.26
1999-02-09,249.99,156.00,192.65,220.74
1999-02-10,250.36,156.78,192.25,221.32
1999-02-11,249.81,156.59,193.85,220.82
1999-02-12,249.10,155.72,192.45,221.76
1999-02-15,249.92,156.56,193.84,221.58
1999-02-16,249.86,156.16,189.81,223.29
1999-02-17,250.67,156.93,188.29,223.31
1999-02-18,252.89,158.22,188.20,224.81
1999-02-19,252.43,157.83,188.39,225.71
1999-02-22,250.06,156.40,186.22,227.43
1999-02-23,250.02,156.54,188.47,227.13
1999-02-24,250.61,157.29,187.61,228.12
1999-02-25,252.32,158.57,189.82,228.70
1999-02-26,253.17,159.33,190.83,229.82
1999-03-01,254.10,159.54,193.77,230.92
1999-03-02,251.92,158.32,192.11,231.59
1999-03-03,253.65,159.46,191.73,232.22
1999-03-04,255.08,160.47,191.26,234.75
1999-03-05,253.47,159.33,190.23,233.68
1999-03-08,252.33,158.54,190.77,231.20
1999-03-09,250.76,157.37,189.68,230.33
1999-03-10,252.54,157.74,191.62,230.48
1999-03-11,254.81,159.54,193.73,233.62
1999-03-12,253.60,158.58,193.56,231.81
1999-03-16,253.52,158.68,197.67,233.21
1999-03-17,253.38,158.45,194.33,230.81
1999-03-18,254.42,159.37,195.22,230.98
1999-03-19,253.96,158.95,197.87,232.22
1999-03-22,253.39,158.70,198.27,232.83
1999-03-23,254.41,159.50,196.99,233.53
1999-03-24,256.22,160.96,199.72,234.31
1999-03-25,255.95,160.53,198.98,234.95
1999-03-26,254.33,159.49,196.51,234.69
1999-03-29,254.34,159.47,196.39,235.94
1999-03-30,254.88,159.84,197.74,237.54
1999-03-31,254.92,159.68,198.93,237.64
1999-04-01,254.49,159.36,198.62,236.69
1999-04-02,253.53,158.67,195.11,235.40
1999-04-06,253.87,159.19,194.77,236.51
1999-04-07,253.73,159.04,194.69,235.20
1999-04-08,253.21,158.61,194.30,234.32
1999-04-09,253.11,158.58,193.62,234.71
1999-04-12,254.75,159.06,195.82,235.10
1999-04-13,253.65,158.04,194.72,234.71
1999-04-14,254.23,158.37,197.31,235.09
1999-04-15,253.76,158.25,197.74,234.96
1999-04-16,252.76,157.70,199.96,236.91
1999-04-19,252.32,157.54,200.58,236.88
1999-04-20,251.26,156.64,199.79,235.95
1999-04-21,250.53,156.42,198.30,235.86
1999-04-22,250.73,156.50,195.96,235.54
1999-04-23,250.62,156.40,197.00,235.46
1999-04-26,250.77,156.52,198.44,236.06
1999-04-27,250.62,156.22,197.40,235.66
1999-04-28,251.78,156.63,197.95,235.84
1999-04-29,250.43,155.76,198.56,236.21
1999-04-30,250.60,155.42,197.22,236.15
1999-05-03,250.01,155.09,197.09,235.99
1999-05-04,249.13,154.65,195.07,235.65
1999-05-05,249.91,155.76,194.26,234.57
1999-05-06,250.99,156.10,192.62,232.14
1999-05-07,251.56,156.62,193.41,233.06
1999-05-10,250.54,155.86,192.92,233.28
1999-05-11,250.71,155.85,192.33,232.89
1999-05-12,249.89,155.48,193.79,234.18
1999-05-13,250.21,156.33,193.35,234.81
1999-05-14,250.14,156.17,191.63,234.48
1999-05-17,250.27,156.00,190.63,234.80
1999-05-18,250.34,156.23,190.82,234.25
1999-05-19,249.98,155.88,189.88,234.88
1999-05-20,249.96,155.99,188.59,234.95
1999-05-21,249.98,155.93,190.40,235.85
1999-05-25,250.76,156.87,192.47,235.83
1999-05-26,251.05,157.37,194.49,237.20
1999-05-27,249.46,156.49,195.58,239.29
1999-05-28,249.67,156.90,198.39,238.94
1999-05-31,249.81,156.77,196.59,238.64
1999-06-01,249.18,156.40,197.39,239.00
1999-06-02,248.60,156.17,198.99,239.68
1999-06-03,248.68,156.05,197.32,239.67
1999-06-04,248.23,156.37,197.97,240.95
1999-06-07,248.30,156.56,199.07,241.09
1999-06-08,248.99,156.48,197.02,239.62
1999-06-09,249.46,156.62,199.95,238.60
1999-06-10,249.89,156.63,199.59,238.17
1999-06-11,250.16,156.57,200.65,237.93
1999-06-14,249.96,156.75,198.25,238.85
1999-06-15,249.53,156.60,199.75,240.26
1999-06-16,249.26,156.30,199.41,240.23
1999-06-17,249.26,156.06,200.42,240.81
1999-06-18,249.11,156.15,202.78,241.43
1999-06-21,249.62,156.17,196.33,240.23
1999-06-22,249.42,156.34,197.87,241.06
1999-06-23,249.12,156.02,197.86,241.68
1999-06-24,249.72,156.24,197.81,241.11
1999-06-25,250.57,156.72,197.06,239.64
1999-06-28,250.23,156.50,198.36,240.51
1999-06-29,249.79,156.20,199.13,241.32
1999-06-30,249.57,155.76,199.60,241.69
1999-07-01,250.00,155.76,199.83,241.45
1999-07-02,249.15,155.17,201.00,243.33
1999-07-05,249.16,155.16,198.74,243.30
1999-07-06,249.03,155.29,199.45,243.67
1999-07-07,249.28,155.41,199.37,243.25
1999-07-08,249.01,155.26,199.53,244.30
1999-07-09,249.01,154.96,199.46,244.46
1999-07-12,248.81,154.75,200.46,244.94
1999-07-13,248.67,155.00,200.96,245.41
1999-07-14,248.97,155.16,202.10,244.90
1999-07-15,249.45,155.42,202.25,244.18
1999-07-16,249.35,155.27,202.23,244.46
1999-07-19,249.00,155.00,203.74,245.37
1999-07-20,250.74,156.35,204.35,241.68
1999-07-21,251.41,156.51,201.71,240.22
1999-07-22,251.75,156.64,202.86,239.92
1999-07-23,251.87,156.80,205.73,239.74
1999-07-26,252.44,157.17,205.14,238.80
1999-07-27,253.02,157.85,204.03,237.49
1999-07-28,252.88,158.27,205.51,237.78
1999-07-29,253.39,158.54,205.16,237.15
1999-07-30,253.55,158.80,205.75,236.90
1999-08-02,253.22,158.49,208.13,237.85
1999-08-03,253.30,158.49,205.74,237.77
1999-08-04,254.25,158.86,205.09,235.85
1999-08-05,254.34,158.99,206.01,236.00
1999-08-06,254.08,158.64,206.64,236.79
1999-08-09,253.86,158.74,206.26,237.43
1999-08-10,254.17,158.67,206.33,236.79
